Order ID,Order Date,Customer,Country,Region,Sales,Profit,Category,Quantity,Discount
ORD-6403,27/11/2025,Li Wei,Canada,East,3493.47,1031.58,,12,0.05
ORD-5675,13/01/2024,Chen Zhao,India,East,3546.74,,,7,0.4
ORD-7544,15/12/2018,Maria Garcia,india ,South,4578.3,-230.7,Technology,14,0.35
ORD-7668,05/08/2023,Fatima Khan,india ,North,1408.19,667.13,Office Supplies,13,0.43
ORD-7350,30/04/2018,Liam Wilson,india ,north ,3998.78,-360.49,Technology,12,0.12
ORD-2576,29/12/2022,Liam Wilson,Australia,Central,3828.71,753.03,tech,3,0.11
ORD-8617,28/04/2021,Alice Brown,UK,West,87.02,160.14,Office Supplies,2,0.13
ORD-8881,26/03/2021,Liam Wilson,Australia, SOUTH,1555.77,166.29,Technology,15,0.25
ORD-5892,16/06/2020,Li Wei,Germany,,4318.62,152.22,Office Supplies,9,0.06
ORD-8389,04/03/2022,Liam Wilson,india ,West,4890.38,,tech,2,0.38
ORD-8255,19/05/2024,Li Wei,,West,470.78,1129.16,Technology,14,0.12
ORD-2363,06/02/2025,Fatima Khan,Australia,Central,1150.95,1093.46,Office Supplies,12,0.37
ORD-7582,05/03/2019,Olivia Martin,india ,,,275.02,tech,8,0.41
ORD-5665,29/06/2023,Ava Thomas,india ,Central,3861.7,-335.73,Furniture,15,0.1
ORD-1944,12/07/2023,Maria Garcia,,South,4232.02,829.41,Furniture ,5,0.04
ORD-1307,09/11/2021,Ava Thomas,india ,,1811.01,-434.97,,4,0.05
ORD-7365,24/02/2019,Li Wei,USA, SOUTH,1729.52,,Office Supplies,10,0.26
ORD-3478,22/09/2022,Ava Thomas,india ,South,298.03,1030.02,,7,0.09
ORD-2022,13/03/2024,Ravi Kumar,india ,South,280.56,744.79,,4,0.13
ORD-2845,17/02/2018,Ravi Kumar,,North,1481.23,-220.1,Furniture ,13,0.24
ORD-9041,10/08/2020,Alice Brown,Australia,South,1121.11,1459.27,Furniture ,1,0.19
ORD-4118,16/03/2018,Olivia Martin,Germany,North,4325.53,-499.07,Technology,6,0.33
ORD-8584,31/08/2022,Liam Wilson,,,4404.49,861.66,Office Supplies,6,0.47
ORD-4353,12/02/2021,Olivia Martin,India,,1752.72,1113.46,,8,0.06
ORD-2843,20/02/2024,Noah Taylor,Germany, SOUTH,1370.32,-111.12,Technology,14,0.16
ORD-6577,15/06/2024,Ava Thomas,india ,North,1605.4,448.95,,2,0.31
ORD-9781,21/04/2022,Liam Wilson,UK,Central,3734.36,137.01,Technology,2,0.09
ORD-6399,15/07/2019,Li Wei,USA,West,3486.77,615.08,Furniture ,12,0.02
ORD-4950,21/10/2018,Ravi Kumar,,Central,4920.99,509.87,Furniture,13,0.27
ORD-6865,07/09/2023,Fatima Khan,Germany,Central,4829.68,1413.91,,8,0.24
ORD-1894,02/06/2024,John Smith,india ,North,837.49,1087.17,tech,13,0.49
ORD-9315,16/09/2020,Li Wei,India,North,2435.93,1337.05,,9,0.28
ORD-6019,16/10/2019,Ava Thomas,india ,North,1519.35,805.91,Furniture ,2,0.4
ORD-8110,09/08/2024,Li Wei,UK,South,4596.69,-129.69,Office Supplies,15,0.22
ORD-6584,07/11/2021,Olivia Martin,USA,West,2933.6,81.7,Office Supplies,6,0.44
ORD-9478,24/06/2022,Noah Taylor,India,Central,4051.11,1265.81,Office Supplies,9,0.42
ORD-1347,23/05/2022,Liam Wilson,Canada,North,488.53,-146.09,Technology,15,0.03
ORD-9083,06/05/2021,ravi kumar,USA,North,1011.05,652.12,Office Supplies,9,0.18
ORD-7631,08/07/2020,Maria Garcia,Australia,North,1089.49,30.79,Furniture,6,0.12
ORD-3730,21/07/2025,Fatima Khan,Germany,East,3837.27,852.99,Furniture,9,0.09
ORD-3290,12/10/2022,Ravi Kumar,UK,South,1931.01,-206.46,Office Supplies,5,0.06
ORD-3069,17/04/2025,Li Wei,UK,West,1914.46,-373.15,Office Supplies,9,0.48
ORD-1740,03/01/2022,Li Wei,India,South,2478.77,1100,Furniture ,11,0.46
ORD-2920,26/12/2020,Ravi Kumar,Canada,Central,2075.63,1279.36,tech,2,0.2
ORD-8106,14/07/2019,Fatima Khan,,Central,896.88,-47.71,Technology,10,0.28
ORD-1496,16/11/2021,John Smith,india , SOUTH,4969.77,1047.77,,6,0.11
ORD-2559,09/11/2018,Ava Thomas,Germany,West,52.35,543.55,Furniture,2,0.41
ORD-2609,15/10/2023,Liam Wilson,USA,South,2785.46,-38.92,tech,12,0.05
ORD-3668,10/10/2019,David Johnson,India,,2874.77,738.72,Furniture ,11,0.3
ORD-4319,13/10/2020,David Johnson,Germany,North,2170.15,1394.62,Furniture ,15,0.33
ORD-6527,15/01/2021,Ava Thomas,india ,West,955.38,723.16,Furniture ,1,0.06
ORD-1013,11/09/2019,Li Wei,Canada,north ,4630.94,457.15,Furniture ,15,0.09
ORD-8676,13/01/2020,Li Wei,,north ,4877.22,1083.81,Furniture,12,0.23
ORD-1688,20/04/2019,Fatima Khan,USA,North,4681.43,462.98,,6,0.39
ORD-1417,11/12/2025,Alice Brown,, SOUTH,4662.27,-499.76,Office Supplies,11,0.22
ORD-1706,14/06/2025,Fatima Khan,,South,500.18,1081.16,Furniture ,4,0.5
ORD-3790,19/08/2022,Li Wei,Canada,Central,1506,789.96,,1,0.05
ORD-8825,03/08/2021,Liam Wilson,Canada,north ,205.43,445.85,tech,15,0.14
ORD-5426,31/10/2020,John Smith,Australia,North,4316.57,-210.58,Furniture,1,0.44
ORD-3323,14/06/2018,Noah Taylor,Germany,north ,3829.89,1146.45,Technology,4,0.33
ORD-2018,13/11/2019,Olivia Martin,Canada,East,,17.09,Furniture,15,0.12
ORD-7079,30/07/2020,Ava Thomas,Canada,North,4494.73,-420,Furniture,11,0.09
ORD-5224,17/03/2025,Liam Wilson,India,South,283.94,60.08,,6,0.49
ORD-6435,30/05/2022,Fatima Khan,India,South,2892.61,539.8,Furniture ,1,0.47
ORD-5600,01/03/2024,David Johnson,india ,East,2957.61,630.2,,8,0.12
ORD-6152,10/06/2024,Noah Taylor,Australia,North,166.9,431.07,Technology,2,0.37
ORD-4581,02/12/2025,David Johnson,Australia, SOUTH,3371.96,-176.87,Office Supplies,4,0.07
ORD-1259,18/12/2019,Chen Zhao,Canada,,267.3,-321.02,,13,0.31
ORD-4322,18/01/2022,David Johnson,india ,Central,1354.48,-182.62,Furniture ,13,0.26
ORD-9109,31/08/2018,Ravi Kumar,Germany,Central,3809.93,120.4,Furniture,13,0.2
ORD-9487,31/03/2020,Ravi Kumar,Canada,South,1918.15,938.51,,15,0.06
ORD-2675,28/05/2023,David Johnson,Canada,East,265.05,389.8,Technology,6,0.33
ORD-4223,27/02/2022,Noah Taylor,Germany,North,3083.01,569.51,Technology,11,0.23
ORD-8717,02/08/2025,Li Wei,USA,North,2242.38,782.26,Office Supplies,8,0.4
ORD-7262,13/10/2025,Noah Taylor,india ,South,2614.11,-420.55,,9,0.45
ORD-5104,15/08/2021,Olivia Martin,india ,North,4148.9,48.33,tech,2,0.21
ORD-2633,26/10/2020,Ravi Kumar,Germany,Central,3441.38,716.58,Technology,5,0.15
ORD-7815,12/01/2024,John Smith,india ,South,3332.64,-126.55,Office Supplies,13,0.47
ORD-2950,05/12/2024,Ava Thomas,UK,North,2335.11,396.86,,13,0.46
ORD-6141,05/01/2023,Liam Wilson,India,NONE,922.75,-402.6,Furniture,12,0.25
ORD-8742,02/04/2019,Olivia Martin,India,North,3676.97,1329.65,Furniture,8,0.03
ORD-8029,26/01/2019,David Johnson,UK,West,4069.6,1492.41,Office Supplies,5,0.31
ORD-3228,15/09/2018,Ravi Kumar,Australia,,3961.44,392.18,Technology,11,0.25
ORD-2180,21/08/2019,Maria Garcia,india ,Central,4096.25,845.14,,12,0.23
ORD-2987,01/07/2022,Alice Brown,Australia,West,647,1072.32,tech,4,0.34
ORD-2605,16/08/2021,Ravi Kumar,,North,124.49,-321.53,Furniture ,10,0.09
ORD-8979,22/08/2022,John Smith,USA,Central,4959.74,966.97,,14,0.34
ORD-2017,25/07/2024,Olivia Martin,Germany,West,1652.54,914.6,Furniture ,1,0.46
ORD-9370,07/11/2021,Chen Zhao,,NONE,3269.11,-37.37,tech,15,0.38
ORD-4240,29/10/2021,Alice Brown,UK, SOUTH,4698.99,1234.69,Furniture ,10,0.12
ORD-2737,02/09/2020,Liam Wilson,USA,Central,2791.82,1036.85,Furniture ,12,0.16
ORD-5232,20/09/2019,Fatima Khan,india ,West,1074.54,1242.68,tech,4,0.28
ORD-6161,11/10/2018,Li Wei,,Central,2868.8,-193.4,tech,5,0.15
ORD-6378,21/04/2020,John Smith,UK, SOUTH,2320.65,203.61,Technology,6,0.18
ORD-6610,29/02/2020,Liam Wilson,india ,East,2266.56,188.85,tech,8,0.44
ORD-8554,23/10/2025,David Johnson,UK,West,3356.22,-225.55,Technology,1,0.43
ORD-6536,30/08/2025,Li Wei,UK,EAST,1990.15,-57.49,Furniture,11,0.35
ORD-8795,26/12/2022,Liam Wilson,Canada,Central,3706.14,1435.15,tech,2,0.28
ORD-4226,07/07/2021,John Smith,Australia,Central,3859.08,973.69,Furniture,15,0.34
ORD-6883,19/03/2023,Maria Garcia,USA, SOUTH,1725.47,,,15,0.48
ORD-6828,13/04/2019,Maria Garcia,USA,South,3983.59,-430.88,Technology,15,0.19
ORD-4561,25/09/2018,Olivia Martin,Australia,Central,575.12,431,Furniture ,2,0.39
ORD-8605,06/01/2020,Noah Taylor,Germany,Central,139.82,-386.3,Furniture ,12,0.25
ORD-3939,14/05/2023,Alice Brown,Canada,South,357.22,-419.04,tech,6,0.41
ORD-9575,09/03/2024,Olivia Martin,Canada,West,4100.62,-26.12,tech,7,0.32
ORD-6178,01/04/2020,John Smith,USA,West,4068.62,1026.25,tech,8,0.4
ORD-7978,23/12/2021,David Johnson,india ,West,4833.5,1055.5,,13,0.12
ORD-8278,09/08/2023,Maria Garcia,India, SOUTH,2662.71,1410.47,Furniture,2,0.26
ORD-3125,23/09/2020,David Johnson,,north ,4661.05,734.28,Technology,6,0.08
ORD-9016,04/04/2023,Ava Thomas,UK,East,4382.49,38.64,Furniture,7,0.02
ORD-9873,21/02/2024,Noah Taylor,,South,396.65,157.62,Furniture,7,0.22
ORD-3664,29/03/2018,Li Wei,,South,4844.71,451.57,,10,0.08
ORD-3297,23/05/2023,Liam Wilson,,South,4285.8,-287.32,Furniture,1,0.09
ORD-7925,04/02/2024,Ava Thomas,Canada,north ,2003.09,564.77,Furniture ,2,0.04
ORD-8932,11/04/2024,Olivia Martin,Germany,South,4151.89,373.98,Furniture,14,0.26
ORD-5749,02/08/2020,Noah Taylor,Australia,North,2325.65,245.39,,12,0.28
ORD-8397,17/07/2024,Liam Wilson,UK,,274.59,-262.56,Office Supplies,9,0.4
ORD-5943,23/04/2025,David Johnson,Canada,Central,4337.11,-390.85,,11,0.05
ORD-4107,27/02/2019,David Johnson,USA,CENTRAL,930.75,1175.3,Office Supplies,4,0.01
ORD-5129,06/07/2023,Liam Wilson,Germany,north ,1944.18,775.3,Office Supplies,3,0.15
ORD-1419,28/07/2022,Ravi Kumar,,,,-249.74,tech,15,0.21
ORD-5894,03/10/2023,John Smith,Canada,East,872.5,953.23,Technology,10,0.25
ORD-8556,09/04/2019,Noah Taylor,india ,Central,1121.13,-60.1,Furniture ,14,0.3
ORD-6033,15/09/2023,Li Wei,India,,,814.97,Furniture,4,0.23
ORD-8279,12/09/2025,David Johnson,india ,South,2392.22,1172.89,Furniture,8,0.21
ORD-2017,29/03/2025,Olivia Martin,india ,South,1655.19,92.67,Technology,14,0.02
ORD-4871,25/09/2018,Ava Thomas,,North,4480.12,908.8,,14,0.15
ORD-7931,13/08/2025,Ravi Kumar,USA,,120.84,423.09,tech,14,0.43
ORD-2720,19/12/2019,Ava Thomas,UK,South,892.21,1383.99,tech,1,0.34
ORD-9037,14/03/2018,David Johnson,Germany, SOUTH,1943.83,265.16,Furniture,14,0.32
ORD-1613,28/11/2025,Alice Brown,Germany,East,3820.29,135.07,Technology,13,0.37
ORD-5892,18/12/2022,Li Wei,,,2845.51,656.49,Furniture,15,0.43
ORD-2425,16/05/2019,Fatima Khan,Canada,,901.24,520.08,tech,3,0.27
ORD-3391,27/02/2018,Noah Taylor,Canada,South,2661.08,622.24,Furniture,4,0.4
ORD-1483,10/01/2023,Fatima Khan,India,West,4174.43,-303.62,Technology,7,0.08
ORD-6584,03/02/2018,Maria Garcia,india ,north ,4224.14,-184.52,,5,0.38
ORD-4279,15/08/2018,Liam Wilson,india , SOUTH,159.13,161.82,,6,0.28
ORD-6302,10/07/2023,Chen Zhao,Germany,Central,4495.55,620.31,Office Supplies,10,0.09
ORD-4466,18/10/2018,David Johnson,india , SOUTH,1817.34,-1.06,Office Supplies,9,0.37
ORD-9947,06/03/2025,Ava Thomas,india ,South,2881.29,1156.84,tech,4,0.36
ORD-3837,26/06/2025,David Johnson,Canada,North,3131.99,1377.48,Office Supplies,6,0.47
ORD-5852,30/03/2025,David Johnson,USA,CENTRAL,4730.49,821.72,,2,0.41
ORD-3551,27/09/2022,David Johnson,Canada,South,4034.15,1149.26,,4,0.09
ORD-2401,08/07/2025,Noah Taylor,USA, SOUTH,2829.46,-381.13,Technology,8,0.04
ORD-7254,01/05/2021,John Smith,india ,north ,351.63,568.44,Office Supplies,14,0.08
ORD-3316,21/12/2022,Li Wei,India,,2326.84,85.86,,12,0.32
ORD-9474,03/12/2025,Alice Brown,Australia, SOUTH,1922.98,583.73,Technology,3,0.04
ORD-7447,26/12/2023,Noah Taylor,india ,North,357.62,-267.22,Technology,11,0.42
ORD-5979,11/04/2022,Liam Wilson,USA,Central,922.93,1192.48,,6,0.22
ORD-3630,08/07/2020,John Smith,USA,Central,2980.79,746.55,Furniture ,15,0.2
ORD-9376,07/04/2022,Chen Zhao,Canada,North,,-18.55,Furniture ,6,0.49
ORD-4953,14/02/2020,Ava Thomas,,South,3859.63,43.31,Furniture ,15,0.04
ORD-5671,25/07/2022,Maria Garcia,Germany,East,3666.5,1070.74,Furniture ,10,0.25
ORD-7349,21/05/2024,John Smith,india ,Central,,910.66,Furniture ,9,0.02
ORD-6019,29/10/2023,Ava Thomas,USA,West,1959.55,35.99,Technology,2,0.06
ORD-5992,16/04/2020,Ravi Kumar,USA,North,2750.93,118.89,Furniture ,2,0.33
ORD-3558,23/03/2019,David Johnson,Canada,,2132.6,1463.2,tech,13,0.45
ORD-5654,17/04/2018,Ravi Kumar,Canada, SOUTH,3238.53,-248.5,,14,0.1
ORD-2744,12/02/2019,Alice Brown,india ,West,1024.75,-447.54,Furniture ,15,0.05
ORD-7025,27/12/2018,noah taylor,UK,East,2791.35,-50.31,tech,9,0.25
ORD-3751,09/04/2024,Chen Zhao,, SOUTH,4021.89,309.4,Technology,5,0.36
ORD-6096,26/02/2023,Alice Brown,USA,West,1039.81,233,tech,1,0.26
ORD-9769,29/01/2020,Olivia Martin,India,,925.04,1229.39,Furniture,5,0.29
ORD-3066,09/05/2022,john smith,India,South,3885.28,194.71,Furniture ,6,0.02
ORD-2641,25/10/2019,Fatima Khan,Germany, SOUTH,1683.32,-351.73,,8,0.13
ORD-4605,21/04/2023,David Johnson,USA,North,1946.97,1324.08,,5,0.38
ORD-9042,08/07/2022,Alice Brown,india , SOUTH,714.3,-315.41,Technology,6,0.39
ORD-1626,09/01/2024,Liam Wilson,Canada,West,2783.91,-450.87,Furniture,14,0.29
ORD-2060,27/05/2021,Maria Garcia,Germany,South,2882.29,-168.51,,8,0.34
ORD-4385,03/01/2018,Li Wei,India,north ,3416.63,1305.79,tech,11,0.38
ORD-1156,27/04/2023,Alice Brown,Australia,NORTH,3158.33,-424.12,Furniture,4,0.28
ORD-2805,21/06/2025,David Johnson,USA,SOUTH,1689.42,-291.37,Furniture ,15,0.31
ORD-4476,18/09/2025,Olivia Martin,Canada,East,2449.46,,Furniture ,5,0.26
ORD-1869,02/03/2020,Liam Wilson,Canada,,818.14,1349.12,,14,0.46
ORD-5024,27/05/2019,Chen Zhao,Germany, SOUTH,1192.87,950.36,Furniture ,5,0.25
ORD-9282,12/03/2022,Maria Garcia,India, SOUTH,4451.92,1117.54,Technology,13,0.28
ORD-5463,31/12/2020,Liam Wilson,USA,North,,917.43,Technology,7,0.25
ORD-2167,26/02/2021,John Smith,USA,South,2513.24,532.58,Furniture,13,0.1
ORD-9545,24/12/2022,Noah Taylor,India, SOUTH,3038.29,783.84,tech,8,0.21
ORD-2163,29/11/2023,Ava Thomas,Canada,West,4979.83,295.73,Furniture ,4,0.48
ORD-4263,22/10/2021,Alice Brown,India,West,4321.51,,,1,0.5
ORD-3531,03/02/2018,John Smith,India,north ,4037.45,1142.16,,10,0
ORD-2825,10/03/2018,David Johnson,Germany,North,2460.56,1129.73,Technology,15,0.2
ORD-9561,08/04/2022,Chen Zhao,india ,South,4751.14,900.67,Furniture,14,0.36
ORD-6551,27/05/2022,David Johnson,Canada,,2353.5,687.94,Furniture,15,0.09
ORD-7781,24/10/2022,Ravi Kumar,Australia,north ,4996.63,-391.54,Technology,12,0.25
ORD-2737,27/08/2019,Li Wei,India,South,1608.18,-215.89,tech,13,0.38
ORD-7250,31/03/2022,Li Wei,india ,North,4682.03,1158.94,tech,7,0.17
ORD-4327,02/11/2023,Ava Thomas,UK,South,3262.09,-358.8,Furniture ,8,0.04
ORD-7851,10/07/2018,Maria Garcia,India,East,4987.8,1271.05,tech,15,0.47
ORD-1259,25/02/2025,Maria Garcia,Canada,North,3954.07,1176.3,Office Supplies,6,0.01
ORD-5851,03/12/2018,Ava Thomas,India,North,1743.16,427.17,Furniture ,3,0.21
ORD-1285,26/05/2025,Alice Brown,india ,East,4184.1,,Furniture ,5,0.17
ORD-2192,08/02/2021,Alice Brown,Germany, SOUTH,1385.72,264.53,tech,5,0.33
ORD-7908,08/07/2021,Maria Garcia,India,East,1744.56,736.07,,8,0.06
ORD-8472,19/02/2020,Liam Wilson,India,West,261.62,921.82,tech,11,0.02
ORD-7117,23/07/2020,Ava Thomas,Germany, SOUTH,2730.37,-331.5,,9,0.36
ORD-3709,17/01/2022,Li Wei,UK, SOUTH,,1107.93,,6,0.39
ORD-9028,05/12/2021,David Johnson,india ,Central,1463.23,1172.54,tech,4,0.39
ORD-2578,03/09/2018,Olivia Martin,USA,North,1644.87,241.49,tech,8,0.49
ORD-8593,11/11/2024,David Johnson,India,north ,4098.5,-217.64,Office Supplies,15,0.09
ORD-6801,02/10/2023,Maria Garcia,India,West,626.03,273.7,,15,0.11
ORD-8980,09/06/2025,Olivia Martin,USA,North,2670.86,1040.52,tech,2,0.06
ORD-2431,22/08/2019,Noah Taylor,USA,Central,4357.01,1021.97,,3,0.28
ORD-5880,07/01/2025,Noah Taylor,UK,north ,4488.18,74.04,Furniture ,4,0.01
ORD-3853,20/02/2020,Ava Thomas,India,East,3984.54,-333.98,Office Supplies,4,0.27
ORD-9338,11/07/2025,David Johnson,,South,2623.71,608.42,Furniture ,15,0.46
ORD-7311,23/02/2022,Li Wei,,north ,3224.97,668.41,Technology,14,0.42
ORD-1689,31/05/2023,Olivia Martin,USA,North,2126.4,-247.92,Technology,12,0.48
ORD-2852,03/09/2025,Ava Thomas,USA,East,4548.62,-447.57,Office Supplies,7,0.4
ORD-1605,31/07/2022,John Smith,Germany,East,919.5,-294.51,,7,0.35
ORD-7080,03/01/2024,Maria Garcia,india ,north ,509.25,391.38,tech,13,0.09
ORD-2983,12/01/2024,Ava Thomas,Australia,North,2680.11,982.73,Furniture ,3,0.24
ORD-3949,07/11/2025,Ava Thomas,Canada,West,4466.02,480.81,,7,0.05
ORD-7404,05/11/2021,Noah Taylor,USA,,2622.79,1007.85,,6,0.27
ORD-1242,01/10/2025,Fatima Khan,USA,Central,3249.27,1314.31,Technology,9,0.42
ORD-5478,14/07/2020,li wei,UK,East,3707.07,1063.93,Technology,7,0.3
ORD-7688,01/11/2020,Ravi Kumar,UK,,1821.85,42.54,Technology,1,0.36
ORD-7368,03/05/2021,Olivia Martin,Germany,North,4611.73,1248.98,,4,0.35
ORD-5128,18/02/2020,John Smith,,West,3952.48,1257.27,tech,2,0.48
ORD-8139,11/03/2021,Li Wei,UK, SOUTH,643.6,-309.78,,2,0.38
ORD-4194,18/07/2022,Chen Zhao,India,South,4410.89,1270.83,,1,0.17
ORD-2803,07/02/2025,Ravi Kumar,Canada,East,662.47,-123.41,Office Supplies,5,0.28
ORD-5010,18/12/2019,Olivia Martin,Canada,Central,1818.28,171.44,Furniture,13,0.49
ORD-4380,02/06/2025,John Smith,Australia,East,4409.69,1209.15,Furniture,2,0.5
ORD-1063,18/01/2022,David Johnson,India,South,1051.26,951.18,Office Supplies,14,0.08
ORD-3860,10/01/2018,Fatima Khan,India,East,334.25,1431.36,Technology,4,0.32
ORD-7135,18/07/2020,maria garcia,,South,548.75,1047.09,Office Supplies,11,0.36
ORD-1038,01/10/2022,Liam Wilson,India,North,3327.53,405.01,Office Supplies,10,0.45
ORD-5621,15/01/2019,Olivia Martin,india ,West,4460.65,-355.18,tech,15,0.12
ORD-4930,31/07/2019,noah taylor,USA,Central,14.37,1178.94,Furniture ,10,0.24
ORD-7331,08/09/2025,Noah Taylor,Germany,north ,4198.92,405.75,Technology,8,0.2
ORD-5911,19/01/2024,John Smith,Germany,South,1890.7,1397.04,tech,14,0.05
ORD-7616,15/12/2019,Chen Zhao,,West,213.39,172.19,Office Supplies,10,0.14
ORD-7100,18/09/2020,Ravi Kumar,UK,West,888.76,467.81,Furniture ,15,0.25
ORD-9728,29/06/2022,Ravi Kumar,USA, SOUTH,900.47,279.4,Technology,8,0.25
ORD-9515,14/09/2023,David Johnson,Germany,,2654.98,9.37,Technology,10,0.11
ORD-3240,14/02/2025,Alice Brown,Australia,East,3220.97,,,8,0.04
ORD-4977,12/08/2019,Alice Brown,Canada,,2901.67,997.01,Furniture ,12,0.17
ORD-9954,19/07/2024,chen zhao,india ,,2051.18,1243.95,Technology,5,0.45
ORD-1077,30/04/2024,Ravi Kumar,Canada,West,3996.38,-451.9,Furniture,14,0.25
ORD-4935,13/04/2018,Liam Wilson,Germany,North,1708.07,-400.66,Furniture,2,0.46
ORD-1726,26/07/2024,Olivia Martin,USA,north ,3655.24,1185.12,tech,7,0.45
ORD-9797,28/05/2019,Alice Brown,Australia,East,4948.82,1382.05,,5,0.17
ORD-4687,17/10/2020,David Johnson,india ,Central,2925.41,1116.1,Technology,10,0.11
ORD-1256,07/04/2025,Noah Taylor,Canada,East,4383.33,756.93,Office Supplies,6,0.42
ORD-9542,25/03/2023,Ravi Kumar,,East,602.82,593.3,Technology,12,0.24
ORD-6313,28/07/2019,Ava Thomas,Australia,East,680.15,,tech,5,0.1
ORD-4380,24/08/2023,Olivia Martin,Australia,North,1410.46,703.32,Furniture,10,0.1
ORD-9744,08/09/2021,Maria Garcia,,north ,2232.61,207.82,tech,10,0
ORD-8742,21/11/2022,Olivia Martin,,north ,4686.75,564.97,tech,6,0.18
ORD-8915,25/07/2020,Olivia Martin,UK,north ,4984.98,1328.2,,13,0.47
ORD-5828,04/01/2020,Fatima Khan,india ,North,3336.85,50.33,Technology,10,0.24
ORD-4766,13/04/2018,liam wilson,Canada,West,4718.5,269.98,Office Supplies,4,0.47
ORD-4342,29/10/2025,Ava Thomas,,,4643.15,557,Furniture ,5,0.15
ORD-7521,08/03/2019,Fatima Khan,India, SOUTH,1058.6,284.95,Office Supplies,1,0.08
ORD-9692,02/05/2025,Ravi Kumar,USA,West,1779.75,-334.64,Furniture ,11,0.02
ORD-6566,17/09/2019,Liam Wilson,India, SOUTH,3262.76,165.85,Office Supplies,1,0.43
ORD-6806,06/06/2025,Ravi Kumar,india ,,3120.18,-199.32,,5,0.31
ORD-7450,13/03/2023,Liam Wilson,Germany,South,76.32,315.6,Furniture,9,0
ORD-3946,12/10/2023,Olivia Martin,,North,4797.84,955.41,Furniture ,2,0.19
ORD-8081,25/08/2023,Ravi Kumar,india ,North,972.67,-167.51,Furniture,9,0.3
ORD-3054,17/06/2021,Fatima Khan,Canada,North,1638.02,79.14,,6,0.05
ORD-9507,26/02/2024,Fatima Khan,,,1298.12,1377.3,Office Supplies,8,0.24
ORD-3841,16/07/2023,Ava Thomas,India,north ,4590.93,1022.76,Technology,7,0.09
ORD-7783,01/02/2023,Ravi Kumar,UK,West,3834.79,,Furniture ,7,0.15
ORD-2041,30/04/2025,John Smith,Australia,North,4636.6,1426.03,Furniture,11,0.27
ORD-3663,09/10/2023,Ava Thomas,,north ,4592.73,1169.45,tech,7,0.21
ORD-2113,27/07/2024,Li Wei,Australia,,2629.49,1446.13,Office Supplies,10,0.4
ORD-8250,07/11/2022,Fatima Khan,UK,Central,940.82,923.26,tech,2,0.17
ORD-7223,26/05/2023,John Smith,Australia,East,1401.65,1107.47,tech,13,0.1
ORD-8865,04/01/2025,Ava Thomas,USA,Central,1169.75,82.03,tech,1,0.03
ORD-7117,04/07/2023,David Johnson,Australia,,229.34,-318.16,,14,0.28
ORD-2094,11/02/2025,Li Wei,Australia,Central,2885.83,1213.18,,4,0.05
ORD-5087,14/11/2022,Liam Wilson,Australia, SOUTH,3618.55,-25.86,Furniture ,2,0.31
ORD-6731,30/03/2019,Li Wei,, SOUTH,4939.58,-440.74,,10,0.36
ORD-1474,02/10/2023,Olivia Martin,Germany,north ,4538.97,133.68,,1,0.39
ORD-6992,14/09/2019,Li Wei,Australia, SOUTH,900.21,88.51,tech,8,0.14
ORD-3254,18/09/2022,Ravi Kumar,Canada,South,1109.82,893.9,tech,13,0.4
ORD-9286,09/10/2024,John Smith,india ,,2930.14,1053.23,,15,0.17
ORD-3045,12/04/2019,Fatima Khan,USA,West,2118.27,1212.84,,3,0.48
ORD-7027,22/07/2023,John Smith,USA,South,2532.83,388.79,Furniture ,12,0.39
ORD-7519,11/02/2023,Alice Brown,USA, SOUTH,1718.21,573.89,Furniture,3,0.31
ORD-7428,14/05/2018,Alice Brown,,north ,3586.48,868.22,Furniture,2,0.16
ORD-6527,13/06/2019,Ava Thomas,Australia,Central,2371.99,1262.79,Furniture ,9,0.09
ORD-3134,23/01/2025,Maria Garcia,Canada,East,361.53,1203.63,Technology,6,0.15
ORD-4166,22/07/2022,Chen Zhao,,East,,-353.96,Furniture,11,0.34
ORD-4903,24/09/2024,Li Wei,Germany,,1105.34,664.99,tech,11,0.25
ORD-1226,16/07/2023,Ravi Kumar,Canada,East,2934.25,933.45,,7,0.41
ORD-1503,19/06/2023,Noah Taylor,,Central,982.92,1181.62,Technology,7,0.27
ORD-3411,01/02/2022,Alice Brown,Canada,West,3952.29,656.52,Furniture ,2,0.19
ORD-8451,08/02/2022,noah taylor,india ,,4387.7,1146.95,Technology,12,0.19
ORD-7921,22/02/2023,David Johnson,UK,West,,386.3,Furniture,12,0.48
ORD-7730,10/05/2024,Ava Thomas,india ,Central,2813.14,695.26,,9,0.32
ORD-5638,27/06/2020,Chen Zhao,,,1709.99,1410.6,Technology,1,0.07
ORD-8734,13/07/2019,alice brown,Germany,north ,2594.24,997.62,tech,8,0.44
ORD-7657,05/06/2020,Ravi Kumar,Australia,north ,1718.11,-63.81,Office Supplies,2,0.15
ORD-6660,24/10/2024,David Johnson,India,West,2223.05,203.86,tech,15,0.26
ORD-6189,19/02/2024,Fatima Khan,UK,East,4647.53,354.11,Office Supplies,2,0.26
ORD-4614,05/10/2023,Noah Taylor,Germany,West,2457.21,-273.29,Technology,2,0.37
ORD-7191,28/03/2021,Liam Wilson,Canada,East,3452.49,838.51,Furniture,2,0.18
ORD-7179,23/01/2025,Liam Wilson,,South,1364.71,559.76,Furniture ,3,0.17
